2024-03-16 09:09:19,203 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\KT_TKPM\ThucHanh\LeThiThuyKieu_MSMQ\apache-activemq-6.0.1\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-16 09:26:00,791 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-16 09:26:00,793 | INFO  | Listening for connections at: mqtt://THUYKIEU:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2024-03-16 09:26:00,793 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-16 09:26:00,798 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2024-03-16 09:26:00,832 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2024-03-16 09:26:00,940 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@462264aa{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2024-03-16 09:26:00,999 | INFO  | Listening for connections at ws://THUYKIEU:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2024-03-16 09:26:00,999 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-16 09:26:00,999 | INFO  | Apache ActiveMQ 6.0.1 (localhost, ID:THUYKIEU-56629-1710555960610-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-16 09:26:00,999 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-16 09:26:01,744 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2024-03-16 09:26:01,744 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2024-03-17 21:16:41,476 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\KT_TKPM\ThucHanh\LeThiThuyKieu_MSMQ\apache-activemq-6.0.1\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-17 21:16:41,479 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[D:\KT_TKPM\ThucHanh\LeThiThuyKieu_MSMQ\apache-activemq-6.0.1\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-17 21:16:41,495 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | WrapperSimpleAppMain
2024-03-17 21:16:41,495 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2024-03-17 21:16:41,526 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2024-03-17 21:16:41,530 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2024-03-17 21:16:41,530 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2024-03-17 21:16:41,606 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-17 21:16:41,606 | INFO  | PListStore:[D:\KT_TKPM\ThucHanh\LeThiThuyKieu_MSMQ\apache-activemq-6.0.1\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2024-03-17 21:16:41,607 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-17 21:16:41,607 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-17 21:16:41,750 | INFO  | Apache ActiveMQ 6.0.1 (localhost, ID:THUYKIEU-54732-1710685001613-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-17 21:16:41,763 | INFO  | Listening for connections at: tcp://THUYKIEU:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2024-03-17 21:16:41,763 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-17 21:16:41,765 | INFO  | Listening for connections at: amqp://THUYKIEU:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2024-03-17 21:16:41,766 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-17 21:16:41,768 | INFO  | Listening for connections at: stomp://THUYKIEU:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2024-03-17 21:16:41,769 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-17 21:16:41,771 | INFO  | Listening for connections at: mqtt://THUYKIEU:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2024-03-17 21:16:41,771 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-17 21:16:41,776 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2024-03-17 21:16:41,809 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2024-03-17 21:16:41,886 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@37d2f9d5{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2024-03-17 21:16:41,931 | INFO  | Listening for connections at ws://THUYKIEU:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2024-03-17 21:16:41,931 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-17 21:16:41,931 | INFO  | Apache ActiveMQ 6.0.1 (localhost, ID:THUYKIEU-54732-1710685001613-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-17 21:16:41,932 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-17 21:16:42,484 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2024-03-17 21:16:42,485 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
